review_row_id,id,company_name,text_content,sentence_id,sentence_text,original_text
594,270,United Overseas Bank,review_body_text,25,"No work-life balance, kindly expect this as you need to perform follow-ups.","1. You need to have communication skills including negotiation, patience, and listening skills to assist the customers with their inquiries outstandingly. Customers are generally normal and sane. Regardless they might rant because they are having difficulties. Just assist, advise, and resolve. 2. Systems are numerous. Getting used to its interface. Your daily tasks may help you to improve how to utilize them. Also, please give ample time to catch up and get used to the systems even though OIC might not assist you many times. Some OICs did good things when they willingly shared notes about raising the service request. You just need to refer. 3. The 1-month training class might not be enough, the notes you can't gather from outside of class. So for those who want to revise, please jot down clearly inside your notebook. Once you hit the floor, you only can refer to their Infohub system or your simplified notes. You try to focus on the necessary topic first. Ask your trainer the most common inquiries about EACH topic. Because trust me, you can't remember 100% from class to call floor later on. 3. OICs might be helping you but they will expect you to work independently, and catch up so fast. Sometimes, they might get irritated when you ask twice because they think they already explained thousands of times. Perhaps the same questions also come from your colleagues. So for those who are not familiar with banking terms/products, if your background is not related to banking/financials, you have to learn yourself. This one is supposed to be okay, but if you need them and they don't entertain willingly, definitely that will let you down. 4. Systems are fine except I only encounter difficulties with R*W**, it needs to be redesigned to a friendlier interface at least for those agents. I think it's too chaotic and tedious. Just need to make it readable so that easier to answer the enquiries instead of arranging a callback because you usually need more time to extract the info. 5. No work-life balance, kindly expect this as you need to perform follow-ups. But, as recommended by OICs/seniors, try to multitask by submitting the SR while talking with customers. Either listen to rants and do your job, or just put them on hold to submit the SR, both have been practiced there. You can choose to claim OT as well at the end of the shift to submit the SR but extra works that you have to get validation from your OICs or TM. Despite this being normal, they needed to check first. 6. I realized that OICs might have different understandings. So well equipped yourself with knowledge, and practiced to rely on many OICs/TMs for the same inquiries. You will notice to get different answers. 7. The job is fun, especially for those who like to talk to people and assist them. I wanted to stay but I felt disappointed for a couple of reasons, which made me resign. But rest assured, if you have REALLY good support and fun colleagues, you actually can survive."
594,270,United Overseas Bank,review_body_text,26,"But, as recommended by OICs/seniors, try to multitask by submitting the SR while talking with customers.","1. You need to have communication skills including negotiation, patience, and listening skills to assist the customers with their inquiries outstandingly. Customers are generally normal and sane. Regardless they might rant because they are having difficulties. Just assist, advise, and resolve. 2. Systems are numerous. Getting used to its interface. Your daily tasks may help you to improve how to utilize them. Also, please give ample time to catch up and get used to the systems even though OIC might not assist you many times. Some OICs did good things when they willingly shared notes about raising the service request. You just need to refer. 3. The 1-month training class might not be enough, the notes you can't gather from outside of class. So for those who want to revise, please jot down clearly inside your notebook. Once you hit the floor, you only can refer to their Infohub system or your simplified notes. You try to focus on the necessary topic first. Ask your trainer the most common inquiries about EACH topic. Because trust me, you can't remember 100% from class to call floor later on. 3. OICs might be helping you but they will expect you to work independently, and catch up so fast. Sometimes, they might get irritated when you ask twice because they think they already explained thousands of times. Perhaps the same questions also come from your colleagues. So for those who are not familiar with banking terms/products, if your background is not related to banking/financials, you have to learn yourself. This one is supposed to be okay, but if you need them and they don't entertain willingly, definitely that will let you down. 4. Systems are fine except I only encounter difficulties with R*W**, it needs to be redesigned to a friendlier interface at least for those agents. I think it's too chaotic and tedious. Just need to make it readable so that easier to answer the enquiries instead of arranging a callback because you usually need more time to extract the info. 5. No work-life balance, kindly expect this as you need to perform follow-ups. But, as recommended by OICs/seniors, try to multitask by submitting the SR while talking with customers. Either listen to rants and do your job, or just put them on hold to submit the SR, both have been practiced there. You can choose to claim OT as well at the end of the shift to submit the SR but extra works that you have to get validation from your OICs or TM. Despite this being normal, they needed to check first. 6. I realized that OICs might have different understandings. So well equipped yourself with knowledge, and practiced to rely on many OICs/TMs for the same inquiries. You will notice to get different answers. 7. The job is fun, especially for those who like to talk to people and assist them. I wanted to stay but I felt disappointed for a couple of reasons, which made me resign. But rest assured, if you have REALLY good support and fun colleagues, you actually can survive."
594,270,United Overseas Bank,review_body_text,27,"Either listen to rants and do your job, or just put them on hold to submit the SR, both have been practiced there.","1. You need to have communication skills including negotiation, patience, and listening skills to assist the customers with their inquiries outstandingly. Customers are generally normal and sane. Regardless they might rant because they are having difficulties. Just assist, advise, and resolve. 2. Systems are numerous. Getting used to its interface. Your daily tasks may help you to improve how to utilize them. Also, please give ample time to catch up and get used to the systems even though OIC might not assist you many times. Some OICs did good things when they willingly shared notes about raising the service request. You just need to refer. 3. The 1-month training class might not be enough, the notes you can't gather from outside of class. So for those who want to revise, please jot down clearly inside your notebook. Once you hit the floor, you only can refer to their Infohub system or your simplified notes. You try to focus on the necessary topic first. Ask your trainer the most common inquiries about EACH topic. Because trust me, you can't remember 100% from class to call floor later on. 3. OICs might be helping you but they will expect you to work independently, and catch up so fast. Sometimes, they might get irritated when you ask twice because they think they already explained thousands of times. Perhaps the same questions also come from your colleagues. So for those who are not familiar with banking terms/products, if your background is not related to banking/financials, you have to learn yourself. This one is supposed to be okay, but if you need them and they don't entertain willingly, definitely that will let you down. 4. Systems are fine except I only encounter difficulties with R*W**, it needs to be redesigned to a friendlier interface at least for those agents. I think it's too chaotic and tedious. Just need to make it readable so that easier to answer the enquiries instead of arranging a callback because you usually need more time to extract the info. 5. No work-life balance, kindly expect this as you need to perform follow-ups. But, as recommended by OICs/seniors, try to multitask by submitting the SR while talking with customers. Either listen to rants and do your job, or just put them on hold to submit the SR, both have been practiced there. You can choose to claim OT as well at the end of the shift to submit the SR but extra works that you have to get validation from your OICs or TM. Despite this being normal, they needed to check first. 6. I realized that OICs might have different understandings. So well equipped yourself with knowledge, and practiced to rely on many OICs/TMs for the same inquiries. You will notice to get different answers. 7. The job is fun, especially for those who like to talk to people and assist them. I wanted to stay but I felt disappointed for a couple of reasons, which made me resign. But rest assured, if you have REALLY good support and fun colleagues, you actually can survive."
594,270,United Overseas Bank,review_body_text,28,You can choose to claim OT as well at the end of the shift to submit the SR but extra works that you have to get validation from your OICs or TM.,"1. You need to have communication skills including negotiation, patience, and listening skills to assist the customers with their inquiries outstandingly. Customers are generally normal and sane. Regardless they might rant because they are having difficulties. Just assist, advise, and resolve. 2. Systems are numerous. Getting used to its interface. Your daily tasks may help you to improve how to utilize them. Also, please give ample time to catch up and get used to the systems even though OIC might not assist you many times. Some OICs did good things when they willingly shared notes about raising the service request. You just need to refer. 3. The 1-month training class might not be enough, the notes you can't gather from outside of class. So for those who want to revise, please jot down clearly inside your notebook. Once you hit the floor, you only can refer to their Infohub system or your simplified notes. You try to focus on the necessary topic first. Ask your trainer the most common inquiries about EACH topic. Because trust me, you can't remember 100% from class to call floor later on. 3. OICs might be helping you but they will expect you to work independently, and catch up so fast. Sometimes, they might get irritated when you ask twice because they think they already explained thousands of times. Perhaps the same questions also come from your colleagues. So for those who are not familiar with banking terms/products, if your background is not related to banking/financials, you have to learn yourself. This one is supposed to be okay, but if you need them and they don't entertain willingly, definitely that will let you down. 4. Systems are fine except I only encounter difficulties with R*W**, it needs to be redesigned to a friendlier interface at least for those agents. I think it's too chaotic and tedious. Just need to make it readable so that easier to answer the enquiries instead of arranging a callback because you usually need more time to extract the info. 5. No work-life balance, kindly expect this as you need to perform follow-ups. But, as recommended by OICs/seniors, try to multitask by submitting the SR while talking with customers. Either listen to rants and do your job, or just put them on hold to submit the SR, both have been practiced there. You can choose to claim OT as well at the end of the shift to submit the SR but extra works that you have to get validation from your OICs or TM. Despite this being normal, they needed to check first. 6. I realized that OICs might have different understandings. So well equipped yourself with knowledge, and practiced to rely on many OICs/TMs for the same inquiries. You will notice to get different answers. 7. The job is fun, especially for those who like to talk to people and assist them. I wanted to stay but I felt disappointed for a couple of reasons, which made me resign. But rest assured, if you have REALLY good support and fun colleagues, you actually can survive."
594,270,United Overseas Bank,review_body_text,29,"Despite this being normal, they needed to check first.","1. You need to have communication skills including negotiation, patience, and listening skills to assist the customers with their inquiries outstandingly. Customers are generally normal and sane. Regardless they might rant because they are having difficulties. Just assist, advise, and resolve. 2. Systems are numerous. Getting used to its interface. Your daily tasks may help you to improve how to utilize them. Also, please give ample time to catch up and get used to the systems even though OIC might not assist you many times. Some OICs did good things when they willingly shared notes about raising the service request. You just need to refer. 3. The 1-month training class might not be enough, the notes you can't gather from outside of class. So for those who want to revise, please jot down clearly inside your notebook. Once you hit the floor, you only can refer to their Infohub system or your simplified notes. You try to focus on the necessary topic first. Ask your trainer the most common inquiries about EACH topic. Because trust me, you can't remember 100% from class to call floor later on. 3. OICs might be helping you but they will expect you to work independently, and catch up so fast. Sometimes, they might get irritated when you ask twice because they think they already explained thousands of times. Perhaps the same questions also come from your colleagues. So for those who are not familiar with banking terms/products, if your background is not related to banking/financials, you have to learn yourself. This one is supposed to be okay, but if you need them and they don't entertain willingly, definitely that will let you down. 4. Systems are fine except I only encounter difficulties with R*W**, it needs to be redesigned to a friendlier interface at least for those agents. I think it's too chaotic and tedious. Just need to make it readable so that easier to answer the enquiries instead of arranging a callback because you usually need more time to extract the info. 5. No work-life balance, kindly expect this as you need to perform follow-ups. But, as recommended by OICs/seniors, try to multitask by submitting the SR while talking with customers. Either listen to rants and do your job, or just put them on hold to submit the SR, both have been practiced there. You can choose to claim OT as well at the end of the shift to submit the SR but extra works that you have to get validation from your OICs or TM. Despite this being normal, they needed to check first. 6. I realized that OICs might have different understandings. So well equipped yourself with knowledge, and practiced to rely on many OICs/TMs for the same inquiries. You will notice to get different answers. 7. The job is fun, especially for those who like to talk to people and assist them. I wanted to stay but I felt disappointed for a couple of reasons, which made me resign. But rest assured, if you have REALLY good support and fun colleagues, you actually can survive."
594,270,United Overseas Bank,review_body_text,30,I realized that OICs might have different understandings.,"1. You need to have communication skills including negotiation, patience, and listening skills to assist the customers with their inquiries outstandingly. Customers are generally normal and sane. Regardless they might rant because they are having difficulties. Just assist, advise, and resolve. 2. Systems are numerous. Getting used to its interface. Your daily tasks may help you to improve how to utilize them. Also, please give ample time to catch up and get used to the systems even though OIC might not assist you many times. Some OICs did good things when they willingly shared notes about raising the service request. You just need to refer. 3. The 1-month training class might not be enough, the notes you can't gather from outside of class. So for those who want to revise, please jot down clearly inside your notebook. Once you hit the floor, you only can refer to their Infohub system or your simplified notes. You try to focus on the necessary topic first. Ask your trainer the most common inquiries about EACH topic. Because trust me, you can't remember 100% from class to call floor later on. 3. OICs might be helping you but they will expect you to work independently, and catch up so fast. Sometimes, they might get irritated when you ask twice because they think they already explained thousands of times. Perhaps the same questions also come from your colleagues. So for those who are not familiar with banking terms/products, if your background is not related to banking/financials, you have to learn yourself. This one is supposed to be okay, but if you need them and they don't entertain willingly, definitely that will let you down. 4. Systems are fine except I only encounter difficulties with R*W**, it needs to be redesigned to a friendlier interface at least for those agents. I think it's too chaotic and tedious. Just need to make it readable so that easier to answer the enquiries instead of arranging a callback because you usually need more time to extract the info. 5. No work-life balance, kindly expect this as you need to perform follow-ups. But, as recommended by OICs/seniors, try to multitask by submitting the SR while talking with customers. Either listen to rants and do your job, or just put them on hold to submit the SR, both have been practiced there. You can choose to claim OT as well at the end of the shift to submit the SR but extra works that you have to get validation from your OICs or TM. Despite this being normal, they needed to check first. 6. I realized that OICs might have different understandings. So well equipped yourself with knowledge, and practiced to rely on many OICs/TMs for the same inquiries. You will notice to get different answers. 7. The job is fun, especially for those who like to talk to people and assist them. I wanted to stay but I felt disappointed for a couple of reasons, which made me resign. But rest assured, if you have REALLY good support and fun colleagues, you actually can survive."
594,270,United Overseas Bank,review_body_text,31,"So well equipped yourself with knowledge, and practiced to rely on many OICs/TMs for the same inquiries.","1. You need to have communication skills including negotiation, patience, and listening skills to assist the customers with their inquiries outstandingly. Customers are generally normal and sane. Regardless they might rant because they are having difficulties. Just assist, advise, and resolve. 2. Systems are numerous. Getting used to its interface. Your daily tasks may help you to improve how to utilize them. Also, please give ample time to catch up and get used to the systems even though OIC might not assist you many times. Some OICs did good things when they willingly shared notes about raising the service request. You just need to refer. 3. The 1-month training class might not be enough, the notes you can't gather from outside of class. So for those who want to revise, please jot down clearly inside your notebook. Once you hit the floor, you only can refer to their Infohub system or your simplified notes. You try to focus on the necessary topic first. Ask your trainer the most common inquiries about EACH topic. Because trust me, you can't remember 100% from class to call floor later on. 3. OICs might be helping you but they will expect you to work independently, and catch up so fast. Sometimes, they might get irritated when you ask twice because they think they already explained thousands of times. Perhaps the same questions also come from your colleagues. So for those who are not familiar with banking terms/products, if your background is not related to banking/financials, you have to learn yourself. This one is supposed to be okay, but if you need them and they don't entertain willingly, definitely that will let you down. 4. Systems are fine except I only encounter difficulties with R*W**, it needs to be redesigned to a friendlier interface at least for those agents. I think it's too chaotic and tedious. Just need to make it readable so that easier to answer the enquiries instead of arranging a callback because you usually need more time to extract the info. 5. No work-life balance, kindly expect this as you need to perform follow-ups. But, as recommended by OICs/seniors, try to multitask by submitting the SR while talking with customers. Either listen to rants and do your job, or just put them on hold to submit the SR, both have been practiced there. You can choose to claim OT as well at the end of the shift to submit the SR but extra works that you have to get validation from your OICs or TM. Despite this being normal, they needed to check first. 6. I realized that OICs might have different understandings. So well equipped yourself with knowledge, and practiced to rely on many OICs/TMs for the same inquiries. You will notice to get different answers. 7. The job is fun, especially for those who like to talk to people and assist them. I wanted to stay but I felt disappointed for a couple of reasons, which made me resign. But rest assured, if you have REALLY good support and fun colleagues, you actually can survive."
594,270,United Overseas Bank,review_body_text,32,You will notice to get different answers.,"1. You need to have communication skills including negotiation, patience, and listening skills to assist the customers with their inquiries outstandingly. Customers are generally normal and sane. Regardless they might rant because they are having difficulties. Just assist, advise, and resolve. 2. Systems are numerous. Getting used to its interface. Your daily tasks may help you to improve how to utilize them. Also, please give ample time to catch up and get used to the systems even though OIC might not assist you many times. Some OICs did good things when they willingly shared notes about raising the service request. You just need to refer. 3. The 1-month training class might not be enough, the notes you can't gather from outside of class. So for those who want to revise, please jot down clearly inside your notebook. Once you hit the floor, you only can refer to their Infohub system or your simplified notes. You try to focus on the necessary topic first. Ask your trainer the most common inquiries about EACH topic. Because trust me, you can't remember 100% from class to call floor later on. 3. OICs might be helping you but they will expect you to work independently, and catch up so fast. Sometimes, they might get irritated when you ask twice because they think they already explained thousands of times. Perhaps the same questions also come from your colleagues. So for those who are not familiar with banking terms/products, if your background is not related to banking/financials, you have to learn yourself. This one is supposed to be okay, but if you need them and they don't entertain willingly, definitely that will let you down. 4. Systems are fine except I only encounter difficulties with R*W**, it needs to be redesigned to a friendlier interface at least for those agents. I think it's too chaotic and tedious. Just need to make it readable so that easier to answer the enquiries instead of arranging a callback because you usually need more time to extract the info. 5. No work-life balance, kindly expect this as you need to perform follow-ups. But, as recommended by OICs/seniors, try to multitask by submitting the SR while talking with customers. Either listen to rants and do your job, or just put them on hold to submit the SR, both have been practiced there. You can choose to claim OT as well at the end of the shift to submit the SR but extra works that you have to get validation from your OICs or TM. Despite this being normal, they needed to check first. 6. I realized that OICs might have different understandings. So well equipped yourself with knowledge, and practiced to rely on many OICs/TMs for the same inquiries. You will notice to get different answers. 7. The job is fun, especially for those who like to talk to people and assist them. I wanted to stay but I felt disappointed for a couple of reasons, which made me resign. But rest assured, if you have REALLY good support and fun colleagues, you actually can survive."
594,270,United Overseas Bank,review_body_text,33,"The job is fun, especially for those who like to talk to people and assist them.","1. You need to have communication skills including negotiation, patience, and listening skills to assist the customers with their inquiries outstandingly. Customers are generally normal and sane. Regardless they might rant because they are having difficulties. Just assist, advise, and resolve. 2. Systems are numerous. Getting used to its interface. Your daily tasks may help you to improve how to utilize them. Also, please give ample time to catch up and get used to the systems even though OIC might not assist you many times. Some OICs did good things when they willingly shared notes about raising the service request. You just need to refer. 3. The 1-month training class might not be enough, the notes you can't gather from outside of class. So for those who want to revise, please jot down clearly inside your notebook. Once you hit the floor, you only can refer to their Infohub system or your simplified notes. You try to focus on the necessary topic first. Ask your trainer the most common inquiries about EACH topic. Because trust me, you can't remember 100% from class to call floor later on. 3. OICs might be helping you but they will expect you to work independently, and catch up so fast. Sometimes, they might get irritated when you ask twice because they think they already explained thousands of times. Perhaps the same questions also come from your colleagues. So for those who are not familiar with banking terms/products, if your background is not related to banking/financials, you have to learn yourself. This one is supposed to be okay, but if you need them and they don't entertain willingly, definitely that will let you down. 4. Systems are fine except I only encounter difficulties with R*W**, it needs to be redesigned to a friendlier interface at least for those agents. I think it's too chaotic and tedious. Just need to make it readable so that easier to answer the enquiries instead of arranging a callback because you usually need more time to extract the info. 5. No work-life balance, kindly expect this as you need to perform follow-ups. But, as recommended by OICs/seniors, try to multitask by submitting the SR while talking with customers. Either listen to rants and do your job, or just put them on hold to submit the SR, both have been practiced there. You can choose to claim OT as well at the end of the shift to submit the SR but extra works that you have to get validation from your OICs or TM. Despite this being normal, they needed to check first. 6. I realized that OICs might have different understandings. So well equipped yourself with knowledge, and practiced to rely on many OICs/TMs for the same inquiries. You will notice to get different answers. 7. The job is fun, especially for those who like to talk to people and assist them. I wanted to stay but I felt disappointed for a couple of reasons, which made me resign. But rest assured, if you have REALLY good support and fun colleagues, you actually can survive."
594,270,United Overseas Bank,review_body_text,34,"I wanted to stay but I felt disappointed for a couple of reasons, which made me resign.","1. You need to have communication skills including negotiation, patience, and listening skills to assist the customers with their inquiries outstandingly. Customers are generally normal and sane. Regardless they might rant because they are having difficulties. Just assist, advise, and resolve. 2. Systems are numerous. Getting used to its interface. Your daily tasks may help you to improve how to utilize them. Also, please give ample time to catch up and get used to the systems even though OIC might not assist you many times. Some OICs did good things when they willingly shared notes about raising the service request. You just need to refer. 3. The 1-month training class might not be enough, the notes you can't gather from outside of class. So for those who want to revise, please jot down clearly inside your notebook. Once you hit the floor, you only can refer to their Infohub system or your simplified notes. You try to focus on the necessary topic first. Ask your trainer the most common inquiries about EACH topic. Because trust me, you can't remember 100% from class to call floor later on. 3. OICs might be helping you but they will expect you to work independently, and catch up so fast. Sometimes, they might get irritated when you ask twice because they think they already explained thousands of times. Perhaps the same questions also come from your colleagues. So for those who are not familiar with banking terms/products, if your background is not related to banking/financials, you have to learn yourself. This one is supposed to be okay, but if you need them and they don't entertain willingly, definitely that will let you down. 4. Systems are fine except I only encounter difficulties with R*W**, it needs to be redesigned to a friendlier interface at least for those agents. I think it's too chaotic and tedious. Just need to make it readable so that easier to answer the enquiries instead of arranging a callback because you usually need more time to extract the info. 5. No work-life balance, kindly expect this as you need to perform follow-ups. But, as recommended by OICs/seniors, try to multitask by submitting the SR while talking with customers. Either listen to rants and do your job, or just put them on hold to submit the SR, both have been practiced there. You can choose to claim OT as well at the end of the shift to submit the SR but extra works that you have to get validation from your OICs or TM. Despite this being normal, they needed to check first. 6. I realized that OICs might have different understandings. So well equipped yourself with knowledge, and practiced to rely on many OICs/TMs for the same inquiries. You will notice to get different answers. 7. The job is fun, especially for those who like to talk to people and assist them. I wanted to stay but I felt disappointed for a couple of reasons, which made me resign. But rest assured, if you have REALLY good support and fun colleagues, you actually can survive."
594,270,United Overseas Bank,review_body_text,35,"But rest assured, if you have REALLY good support and fun colleagues, you actually can survive.","1. You need to have communication skills including negotiation, patience, and listening skills to assist the customers with their inquiries outstandingly. Customers are generally normal and sane. Regardless they might rant because they are having difficulties. Just assist, advise, and resolve. 2. Systems are numerous. Getting used to its interface. Your daily tasks may help you to improve how to utilize them. Also, please give ample time to catch up and get used to the systems even though OIC might not assist you many times. Some OICs did good things when they willingly shared notes about raising the service request. You just need to refer. 3. The 1-month training class might not be enough, the notes you can't gather from outside of class. So for those who want to revise, please jot down clearly inside your notebook. Once you hit the floor, you only can refer to their Infohub system or your simplified notes. You try to focus on the necessary topic first. Ask your trainer the most common inquiries about EACH topic. Because trust me, you can't remember 100% from class to call floor later on. 3. OICs might be helping you but they will expect you to work independently, and catch up so fast. Sometimes, they might get irritated when you ask twice because they think they already explained thousands of times. Perhaps the same questions also come from your colleagues. So for those who are not familiar with banking terms/products, if your background is not related to banking/financials, you have to learn yourself. This one is supposed to be okay, but if you need them and they don't entertain willingly, definitely that will let you down. 4. Systems are fine except I only encounter difficulties with R*W**, it needs to be redesigned to a friendlier interface at least for those agents. I think it's too chaotic and tedious. Just need to make it readable so that easier to answer the enquiries instead of arranging a callback because you usually need more time to extract the info. 5. No work-life balance, kindly expect this as you need to perform follow-ups. But, as recommended by OICs/seniors, try to multitask by submitting the SR while talking with customers. Either listen to rants and do your job, or just put them on hold to submit the SR, both have been practiced there. You can choose to claim OT as well at the end of the shift to submit the SR but extra works that you have to get validation from your OICs or TM. Despite this being normal, they needed to check first. 6. I realized that OICs might have different understandings. So well equipped yourself with knowledge, and practiced to rely on many OICs/TMs for the same inquiries. You will notice to get different answers. 7. The job is fun, especially for those who like to talk to people and assist them. I wanted to stay but I felt disappointed for a couple of reasons, which made me resign. But rest assured, if you have REALLY good support and fun colleagues, you actually can survive."
595,270,United Overseas Bank,pros_text,1,Benefits/Salary for fresh graduates/ OT claims,Benefits/Salary for fresh graduates/ OT claims
598,271,RHB Bank Berhad,review_body_text,1,Nice workplace.,Nice workplace. No life balance. Can get more incentive of you work hard. If you lucky then u can get a nice TL to work with. He/she will guide you from zero to something
598,271,RHB Bank Berhad,review_body_text,2,No life balance.,Nice workplace. No life balance. Can get more incentive of you work hard. If you lucky then u can get a nice TL to work with. He/she will guide you from zero to something
598,271,RHB Bank Berhad,review_body_text,3,Can get more incentive of you work hard.,Nice workplace. No life balance. Can get more incentive of you work hard. If you lucky then u can get a nice TL to work with. He/she will guide you from zero to something
598,271,RHB Bank Berhad,review_body_text,4,If you lucky then u can get a nice TL to work with.,Nice workplace. No life balance. Can get more incentive of you work hard. If you lucky then u can get a nice TL to work with. He/she will guide you from zero to something
598,271,RHB Bank Berhad,review_body_text,5,He/she will guide you from zero to something,Nice workplace. No life balance. Can get more incentive of you work hard. If you lucky then u can get a nice TL to work with. He/she will guide you from zero to something
599,272,HSBC,review_title,1,Productive and good food as always,Productive and good food as always
600,272,HSBC,review_body_text,1,What is the best part of working at the company?,"What is the best part of working at the company? Very good team work to work with. What is the most stressful part about working at the company? Facing challenges to deal with current systems and process. Because the exchange is done to prior to customers and company interest. What is the work environment and culture like at the company? There is always a good teamwork, hopefully this been continued. What is a typical day like for you at the company? Healthy communication and good experiences."
600,272,HSBC,review_body_text,2,Very good team work to work with.,"What is the best part of working at the company? Very good team work to work with. What is the most stressful part about working at the company? Facing challenges to deal with current systems and process. Because the exchange is done to prior to customers and company interest. What is the work environment and culture like at the company? There is always a good teamwork, hopefully this been continued. What is a typical day like for you at the company? Healthy communication and good experiences."
600,272,HSBC,review_body_text,3,What is the most stressful part about working at the company?,"What is the best part of working at the company? Very good team work to work with. What is the most stressful part about working at the company? Facing challenges to deal with current systems and process. Because the exchange is done to prior to customers and company interest. What is the work environment and culture like at the company? There is always a good teamwork, hopefully this been continued. What is a typical day like for you at the company? Healthy communication and good experiences."
600,272,HSBC,review_body_text,4,Facing challenges to deal with current systems and process.,"What is the best part of working at the company? Very good team work to work with. What is the most stressful part about working at the company? Facing challenges to deal with current systems and process. Because the exchange is done to prior to customers and company interest. What is the work environment and culture like at the company? There is always a good teamwork, hopefully this been continued. What is a typical day like for you at the company? Healthy communication and good experiences."
600,272,HSBC,review_body_text,5,Because the exchange is done to prior to customers and company interest.,"What is the best part of working at the company? Very good team work to work with. What is the most stressful part about working at the company? Facing challenges to deal with current systems and process. Because the exchange is done to prior to customers and company interest. What is the work environment and culture like at the company? There is always a good teamwork, hopefully this been continued. What is a typical day like for you at the company? Healthy communication and good experiences."
600,272,HSBC,review_body_text,6,What is the work environment and culture like at the company?,"What is the best part of working at the company? Very good team work to work with. What is the most stressful part about working at the company? Facing challenges to deal with current systems and process. Because the exchange is done to prior to customers and company interest. What is the work environment and culture like at the company? There is always a good teamwork, hopefully this been continued. What is a typical day like for you at the company? Healthy communication and good experiences."
600,272,HSBC,review_body_text,7,"There is always a good teamwork, hopefully this been continued.","What is the best part of working at the company? Very good team work to work with. What is the most stressful part about working at the company? Facing challenges to deal with current systems and process. Because the exchange is done to prior to customers and company interest. What is the work environment and culture like at the company? There is always a good teamwork, hopefully this been continued. What is a typical day like for you at the company? Healthy communication and good experiences."
600,272,HSBC,review_body_text,8,What is a typical day like for you at the company?,"What is the best part of working at the company? Very good team work to work with. What is the most stressful part about working at the company? Facing challenges to deal with current systems and process. Because the exchange is done to prior to customers and company interest. What is the work environment and culture like at the company? There is always a good teamwork, hopefully this been continued. What is a typical day like for you at the company? Healthy communication and good experiences."
600,272,HSBC,review_body_text,9,Healthy communication and good experiences.,"What is the best part of working at the company? Very good team work to work with. What is the most stressful part about working at the company? Facing challenges to deal with current systems and process. Because the exchange is done to prior to customers and company interest. What is the work environment and culture like at the company? There is always a good teamwork, hopefully this been continued. What is a typical day like for you at the company? Healthy communication and good experiences."
601,273,RHB Bank Berhad,review_title,1,Great for beginners,Great for beginners
602,273,RHB Bank Berhad,review_body_text,1,Best to work with colleagues.,Best to work with colleagues. The environment is depends on your team leader and colleagues. KPI hard to achieve but once achieved the feeling cannot be described. No OT given but they ask you to do OT. Stayback almost everyday. Not suitable for family person.
602,273,RHB Bank Berhad,review_body_text,2,The environment is depends on your team leader and colleagues.,Best to work with colleagues. The environment is depends on your team leader and colleagues. KPI hard to achieve but once achieved the feeling cannot be described. No OT given but they ask you to do OT. Stayback almost everyday. Not suitable for family person.
602,273,RHB Bank Berhad,review_body_text,3,KPI hard to achieve but once achieved the feeling cannot be described.,Best to work with colleagues. The environment is depends on your team leader and colleagues. KPI hard to achieve but once achieved the feeling cannot be described. No OT given but they ask you to do OT. Stayback almost everyday. Not suitable for family person.
602,273,RHB Bank Berhad,review_body_text,4,No OT given but they ask you to do OT.,Best to work with colleagues. The environment is depends on your team leader and colleagues. KPI hard to achieve but once achieved the feeling cannot be described. No OT given but they ask you to do OT. Stayback almost everyday. Not suitable for family person.
602,273,RHB Bank Berhad,review_body_text,5,Stayback almost everyday.,Best to work with colleagues. The environment is depends on your team leader and colleagues. KPI hard to achieve but once achieved the feeling cannot be described. No OT given but they ask you to do OT. Stayback almost everyday. Not suitable for family person.
602,273,RHB Bank Berhad,review_body_text,6,Not suitable for family person.,Best to work with colleagues. The environment is depends on your team leader and colleagues. KPI hard to achieve but once achieved the feeling cannot be described. No OT given but they ask you to do OT. Stayback almost everyday. Not suitable for family person.
603,274,Public-Bank-Berhad,review_title,1,Old structure of company,Old structure of company
604,274,Public-Bank-Berhad,review_body_text,1,Stress working environment High work load Need to work over time to finish the work but no pay OT Colleagues is helpful and friendly Low opportunity for career growth,Stress working environment High work load Need to work over time to finish the work but no pay OT Colleagues is helpful and friendly Low opportunity for career growth
606,275,RHB Bank Berhad,review_body_text,1,"Ok ok , not so good for sales target, always pressure about target from upper management ,for trying is ok but for long term is not suitable because based on target","Ok ok , not so good for sales target, always pressure about target from upper management ,for trying is ok but for long term is not suitable because based on target"
607,276,Cimb-Group,review_title,1,Fun work environment but challenging,Fun work environment but challenging
608,276,Cimb-Group,review_body_text,1,Opportunity to learn a lot however i was hired as a outsourcing staff.,"Opportunity to learn a lot however i was hired as a outsourcing staff. My teammate are amazing, but the manager I am under eventually started micromanaging."
608,276,Cimb-Group,review_body_text,2,"My teammate are amazing, but the manager I am under eventually started micromanaging.","Opportunity to learn a lot however i was hired as a outsourcing staff. My teammate are amazing, but the manager I am under eventually started micromanaging."
609,277,Public-Bank-Berhad,review_title,1,Good for beginner,Good for beginner
610,277,Public-Bank-Berhad,review_body_text,1,Colleague are nice.,Colleague are nice. But too much paperwork and need to work until 8pm everyday due to culture. Culture depend on managers. They have too much power and no one can question them.
